#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         740       2.264008e+00       4.921973e-01       9.073881e-01       1.431552e-02       1.056343e-02       1.240315e-02
         750       2.289956e+00       5.174754e-01       9.169678e-01       1.925800e-02       8.331050e-03       1.112719e-02
         760       2.281000e+00       4.910587e-01       9.138531e-01       1.508004e-02       6.240386e-03       9.456798e-03
         770       2.241337e+00       4.648276e-01       8.986785e-01       2.547633e-02       7.250912e-03       1.473106e-02
         780       2.202349e+00       4.865609e-01       8.823024e-01       1.384272e-02       9.259754e-03       1.125153e-02
         790       2.160244e+00       5.027563e-01       8.650331e-01       1.657412e-02       8.339431e-03       1.119413e-02
         800       2.146138e+00       4.909959e-01       8.593352e-01       1.157630e-02       5.391296e-03       7.603352e-03
         810       2.145063e+00       4.657136e-01       8.595690e-01       1.448088e-02       8.197059e-03       1.025950e-02
         820       2.171333e+00       4.665304e-01       8.703281e-01       2.453518e-02       7.491174e-03       1.513844e-02
         830       2.211154e+00       5.049285e-01       8.853608e-01       1.283348e-02       9.815898e-03       1.107667e-02
         840       2.250364e+00       5.355466e-01       9.005455e-01       1.080399e-02       5.097586e-03       7.685025e-03
         850       2.276548e+00       5.268710e-01       9.110959e-01       1.090915e-02       5.156330e-03       7.035212e-03
         860       2.271324e+00       5.014369e-01       9.094259e-01       1.199054e-02       7.941828e-03       1.048511e-02
         870       2.251632e+00       5.131607e-01       9.013938e-01       1.663029e-02       6.728626e-03       1.026178e-02
         880       2.206070e+00       5.157742e-01       8.831492e-01       1.076626e-02       8.100507e-03       9.341759e-03
         890       2.170402e+00       5.170872e-01       8.686838e-01       9.003474e-03       5.606158e-03       7.692422e-03
         900       2.141423e+00       4.890170e-01       8.572943e-01       1.031851e-02       5.484963e-03       8.579733e-03
         910       2.137904e+00       4.774096e-01       8.563879e-01       2.217529e-02       9.722283e-03       1.500485e-02
         920       2.158679e+00       4.994286e-01       8.647096e-01       2.660888e-02       1.000496e-02       1.726987e-02
         930       2.198920e+00       5.080282e-01       8.802067e-01       1.115673e-02       6.119424e-03       8.870783e-03
         940       2.250273e+00       5.488992e-01       9.003532e-01       7.398747e-03       4.942237e-03       6.343957e-03
         950       2.274053e+00       5.348825e-01       9.100352e-01       2.207564e-02       1.082584e-02       1.498062e-02
         960       2.281907e+00       5.228125e-01       9.134330e-01       2.228634e-02       1.022639e-02       1.306850e-02
         970       2.244289e+00       4.713844e-01       8.994521e-01       2.816936e-02       6.358121e-03       1.531720e-02
         980       2.201566e+00       4.829421e-01       8.819329e-01       1.137409e-02       5.242138e-03       9.275987e-03
         990       2.149952e+00       4.894125e-01       8.610425e-01       3.230153e-02       8.930054e-03       1.707619e-02
        1000       2.126765e+00       4.597977e-01       8.529404e-01       3.309098e-02       1.446470e-02       1.898223e-02
